"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2019,128494577,8,
2019,123015324,6,
2019,135466069,6,
2019,123099766,10,
2019,123117477,10,
2019,123936658,10,
2019,123413152,1,
2019,123419668,1,
2019,123426135,1,
2019,123419930,1,
2019,115655630,1,
2019,116823111,1,
2019,116801035,10,
2019,127478302,1,
2019,129358547,10,
2019,129359401,1,
2019,129354470,1,
2019,130365194,1,
2019,131448364,1,
2019,133812231,8,
2019,132894010,1,
2019,131443838,10,
2019,131444921,6,
2019,131445742,10,
2019,133803720,1,
2019,131447937,1,
2019,130400496,10,
2019,130362828,1,
2019,130362265,9,
2019,130367083,9,
2019,132883188,1,
2019,129363479,10,
2019,129366769,1,
2019,124655026,10,
2019,128504347,10,
2019,128505694,10,
2019,131434768,10,
2019,131434328,1,
2019,129342538,9,
2019,129354001,10,
2019,129354089,1,
2019,129354454,10,
2019,131420323,9,
2019,131426819,10,
2019,132854776,1,
2019,131401646,9,
2019,131414557,9,
2019,131398692,6,
2019,130391362,10,
2019,132906778,1,
2019,132912304,6,
2019,130374693,10,
2019,133805224,9,
2019,131437634,1,
2019,130370755,1,
2019,130355534,9,
2019,130379727,1,
2019,130381079,9,
2019,123111621,10,
2019,123099322,1,
2019,123026935,9,
2019,123946764,1,
2019,131405573,9,
2019,131405992,1,
2019,129334472,1,
2019,132895512,9,
2019,132895593,10,
2019,132903304,9,
2019,135415327,1,
2019,124656918,10,
2019,126645263,10,
2019,126650070,9,
2019,126663859,6,
2019,130373978,9,
2019,130399459,1,
2019,130364560,10,
2019,134719520,9,
2019,134715879,9,
2019,123122727,1,
2019,123397413,1,
2019,123416131,10,
2019,123408151,1,
2019,123103343,10,
2019,129364177,1,
2019,123403565,1,
2019,123023448,1,
2019,123014038,9,
2019,123419870,6,
2019,124654560,9,
2019,125538069,6,
2019,125538069,9,
2019,124635849,1,
2019,126656214,1,
2019,126656910,10,
2019,129335305,9,
2019,129345820,9,
2019,129361867,10,
2019,124668258,9,
2019,124664378,1,
2019,125542165,10,
2019,125501791,1,
2019,125515293,1,
2019,125516216,1,
2019,125529922,10,
2019,125522470,9,
2019,125524454,10,
2019,127475731,10,
2019,127482785,1,
2019,127497931,10,
2019,126644826,10,
2019,125527682,10,
2019,129361640,1,
2019,131407213,10,
2019,131444082,10,
2019,127441727,1,
2019,129361283,9,
2019,123919578,10,
2019,123948515,9,
2019,129350431,1,
2019,127481979,1,
2019,128471750,10,
2019,129317792,9,
2019,128498118,10,
2019,128498983,1,
2019,128499265,10,
2019,128500374,10,
2019,129326089,9,
2019,132880280,2,
2019,128471850,6,
2019,128486683,9,
2019,128502486,9,
2019,128502707,10,
2019,128508554,1,
2019,128508873,1,
2019,128500162,1,
2019,131394528,10,
2019,131446092,1,
2019,131446611,1,
2019,123911953,1,
2019,123917422,9,
2019,131411992,9,
2019,131418215,10,
2019,131414533,9,
2019,131419672,10,
2019,123123167,1,
2019,123405944,1,
2019,123407813,10,
2019,123413712,10,
2019,116822798,9,
2019,116822979,9,
2019,116822979,1,
2019,123027722,10,
2019,123109423,1,
2019,123111233,1,
2019,123415617,9,
2019,123428264,10,
2019,123104050,1,
2019,123100505,10,
2019,132892200,1,
2019,123107121,1,
2019,123411612,1,
2019,116805543,1,
2019,123116275,1,
2019,123124919,10,
2019,123415471,10,
2019,123420054,10,
2019,116794015,9,
2019,115675592,1,
2019,123098415,1,
2019,123141612,1,
2019,129346629,10,
2019,131409233,1,
2019,123936898,10,
2019,131382134,10,
2019,131418559,10,
2019,125508248,2,
2019,125526873,10,
2019,131413581,1,
2019,131419393,1,
2019,131441426,10,
2019,131422006,10,
2019,123937888,10,
2019,129335023,10,
2019,123943328,8,
2019,123950121,10,
2019,131438957,6,
2019,123108837,1,
2019,124661710,1,
2019,124671898,10,
2019,124672204,10,
2019,124662484,10,
2019,126650646,10,
2019,130385939,8,
2019,123111872,1,
2019,123105899,10,
2019,123125885,1,
2019,123137398,1,
2019,115704779,1,
2019,115651476,1,
2019,116808827,10,
2019,115705779,1,
2019,116827652,9,
2019,124649226,1,
2019,130370170,1,
2019,127489654,1,
2019,127490096,10,
2019,127490270,6,
2019,123920630,1,
2019,123944168,1,
2019,123945588,1,
2019,123916337,1,
2019,123948247,9,
2019,123949402,9,
2019,123905340,6,
2019,125509679,1,
2019,128467418,1,
2019,128467418,6,
2019,128497572,1,
2019,128508303,10,
2019,130370031,8,
2019,126649692,1,
2019,128485969,1,
2019,128462341,9,
2019,115712001,10,
2019,130374761,9,
2019,130385048,10,
2019,123947947,1,
2019,115701046,10,
2019,123944288,1,
2019,123895501,10,
2019,123942343,10,
2019,123924786,1,
2019,123934069,9,
2019,130360016,1,
2019,123928181,9,
2019,132904420,9,
2019,132907322,10,
2019,123919577,10,
2019,123943511,9,
2019,123419765,10,
2019,123426131,10,
2019,123950885,1,
2019,123950924,9,
2019,123109204,1,
2019,124653953,9,
2019,123399520,8,
2019,123401526,9,
2019,123416928,9,
2019,125535097,10,
2019,124629607,1,
2019,135073245,1,
2019,129353408,10,
2019,129354063,1,
2019,129323920,10,
2019,129313878,1,
2019,129364172,9,
2019,129364631,9,
2019,129368350,1,
2019,127486793,1,
2019,124663460,10,
2019,125535791,10,
2019,126642191,10,
2019,125528039,1,
2019,126659860,9,
2019,129356716,10,
2019,127484227,9,
2019,132881571,1,
2019,132899227,10,
2019,129340686,1,
2019,129340840,1,
2019,123412247,10,
2019,123409928,10,
2019,123016761,1,
2019,123948463,1,
2019,123929570,9,
2019,124669612,6,
2019,124649221,10,
2019,124630573,1,
2019,123947308,10,
2019,123949591,10,
2019,123922509,1,
2019,123937798,10,
2019,125516106,9,
2019,125526264,9,
2019,123012944,1,
2019,123132167,9,
2019,129345479,9,
2019,129349341,10,
2019,131432543,1,
2019,124641233,1,
2019,124645578,9,
2019,124646307,9,
2019,124646767,2,
2019,124652670,9,
2019,123427204,10,
2019,128500440,10,
2019,127488681,1,
2019,127455765,1,
2019,128476006,10,
2019,128495491,1,
2019,128478121,3,
2019,128481536,1,
2019,128511652,1,
2019,135405372,1,
2019,128463424,2,
2019,128503787,9,
2019,128498007,10,
2019,128488438,10,
2019,132859069,10,
2019,116810071,10,
2019,116817960,10,
2019,133802626,1,
2019,116805927,1,
2019,123388784,10,
2019,123389454,10,
2019,128473919,10,
2019,128498433,1,
2019,116810151,6,
2019,135306043,1,
2019,128470243,10,
2019,135464413,6,
2019,123934843,1,
2019,123943253,10,
2019,123943858,1,
2019,123125050,1,
2019,123419306,10,
2019,123135335,10,
2019,123135676,10,
2019,132858052,9,
2019,124621925,10,
2019,124641581,10,
2019,133802585,10,
2019,123950366,1,
2019,123956289,1,
2019,128496754,10,
2019,123929909,9,
2019,123418662,10,
2019,116804413,1,
2019,123423825,9,
2019,116816764,9,
2019,116813234,1,
2019,116827464,10,
2019,116800958,1,
2019,117871248,10,
2019,123918643,10,
2019,133792417,10,
2019,133802844,4,
2019,133805192,4,
2019,129325337,9,
2019,129335623,9,
2019,131453514,1,
2019,133054400,10,
2019,133806150,1,
2019,133812132,1,
2019,131431071,9,
2019,133813574,9,
2019,131447361,1,
2019,131447899,6,
2019,130362485,1,
2019,130393182,1,
2019,130399210,10,
2019,131396722,3,
2019,131420556,10,
2019,131409934,10,
2019,130376128,10,
2019,130377600,10,
2019,129355485,10,
2019,129356067,10,
2019,129356066,10,
2019,129366573,10,
2019,124646708,10,
2019,124663317,10,
2019,128482074,1,
2019,128484886,1,
2019,132859098,10,
2019,132863079,1,
2019,131409160,9,
2019,131418698,9,
2019,131420906,10,
2019,131435367,8,
2019,131402222,1,
2019,130370303,1,
2019,131399111,9,
2019,131400653,10,
2019,131401887,9,
2019,131429118,10,
2019,131429505,10,
2019,131436485,9,
2019,130360716,9,
2019,130382255,10,
2019,133777870,10,
2019,133804844,8,
2019,130362444,10,
2019,130388676,6,
2019,130375464,6,
2019,130379419,1,
2019,130392466,10,
2019,130360441,10,
2019,123026577,10,
2019,123105719,10,
2019,131416540,9,
2019,131419774,9,
2019,123921217,10,
2019,123937253,10,
2019,133811408,10,
2019,132854328,10,
2019,129331200,10,
2019,135073221,9,
2019,132910949,1,
2019,132911490,1,
2019,123937878,2,
2019,124628359,9,
2019,124652229,1,
2019,124670376,10,
2019,124672012,9,
2019,124672358,1,
2019,123019555,9,
2019,123941003,10,
2019,123947590,10,
2019,123957674,10,
2019,124629032,10,
2019,123104027,6,
2019,123416018,1,
2019,123427416,3,
2019,123014549,6,
2019,112793575,9,
2019,125523556,1,
2019,125526324,9,
2019,125517795,10,
2019,123943462,6,
2019,123952599,10,
2019,123925567,1,
2019,123929486,9,
2019,129336945,1,
2019,131418670,10,
2019,131438366,1,
2019,131440135,1,
2019,131441490,1,
2019,124651889,2,
2019,124668547,10,
2019,127489134,1,
2019,128490675,10,
2019,128467777,9,
2019,128462239,10,
2019,128493412,1,
2019,128509003,9,
2019,128509816,10,
2019,128510289,1,
2019,128510985,1,
2019,124650947,1,
2019,127487793,1,
2019,127480931,10,
2019,132908147,6,
2019,129343181,6,
2019,129327929,1,
2019,129353433,9,
2019,129358282,9,
2019,129358282,1,
2019,129358292,10,
2019,131434902,10,
2019,124646275,10,
2019,128487520,9,
2019,128480496,8,
2019,128504034,1,
2019,128503665,1,
2019,128489791,1,
2019,128491547,10,
2019,128500258,10,
2019,128497006,1,
2019,130358962,9,
2019,133054255,1,
2019,123099920,1,
2019,117871366,10,
2019,123401332,10,
2019,128481992,10,
2019,123384961,9,
2019,123951771,9,
2019,133801500,9,
2019,128477606,6,
2019,116821165,9,
2019,123415631,1,
2019,116827646,9,
2019,115658854,9,
2019,116822557,10,
2019,116821114,1,
2019,116807255,8,
2019,123400958,10,
2019,133802581,9,
2019,128497145,1,
2019,123431426,10,
2019,130367655,10,
2019,123126197,1,
2019,131428025,1,
2019,131429925,10,
2019,115679385,1,
2019,123929653,9,
2019,123937636,10,
2019,127475776,9,
2019,127475776,1,
2019,127457139,1,
2019,129333632,9,
2019,130395551,1,
2019,132884508,9,
2019,131409870,1,
2019,131444022,9,
2019,131445309,10,
2019,133805388,9,
2019,133811005,1,
2019,130399440,1,
2019,131406430,6,
2019,133811617,1,
2019,132885430,1,
2019,124647494,10,
2019,128488952,9,
2019,131433859,1,
2019,131443583,1,
2019,131438951,10,
2019,129314909,6,
2019,131424488,9,
2019,132853063,9,
2019,131414550,9,
2019,131415186,6,
2019,131434822,1,
2019,128489144,6,
2019,128503184,1,
2019,131405981,10,
2019,131426023,10,
2019,132899931,9,
2019,130370510,9,
2019,131399483,10,
2019,131405642,10,
2019,131445942,3,
2019,131437415,9,
2019,131447829,10,
2019,132853286,10,
2019,130388303,1,
2019,130391940,10,
2019,130398203,1,
2019,133802986,1,
2019,133803303,10,
2019,130368075,9,
2019,130376842,10,
2019,130372177,1,
2019,130395426,9,
2019,130395590,1,
2019,130389827,10,
2019,130360361,10,
2019,130375969,9,
2019,132878333,9,
2019,129313864,9,
2019,129334937,1,
2019,129336730,10,
2019,133796197,1,
2019,132905194,10,
2019,132867014,1,
2019,132897180,1,
2019,133801027,10,
2019,135070088,10,
2019,124644383,10,
2019,124658614,1,
2019,124657005,1,
2019,126663239,10,
2019,123099173,1,
2019,123137495,1,
2019,124657160,10,
2019,125527356,9,
2019,126654214,1,
2019,115652815,1,
2019,123417521,1,
2019,123417521,9,
2019,123104410,1,
2019,115684374,10,
2019,115679162,10,
2019,123416376,1,
2019,123417692,10,
2019,123023304,9,
2019,123019624,9,
2019,123409917,10,
2019,126647861,8,
2019,126653142,10,
2019,129365125,10,
2019,124628822,1,
2019,129362347,1,
2019,125543789,10,
2019,125544830,10,
2019,125512093,9,
2019,126655747,1,
2019,129325329,9,
2019,129334613,1,
2019,125513448,1,
2019,127482351,10,
2019,127498247,6,
2019,127457125,1,
2019,132865593,1,
2019,131394258,1,
2019,127455473,10,
2019,126647702,10,
2019,129342581,10,
2019,129365500,1,
2019,123931603,10,
2019,123949326,1,
2019,129347393,1,
2019,129348502,1,
2019,131394256,9,
2019,127475654,9,
2019,127472255,10,
2019,127480735,10,
2019,127480737,1,
2019,127480993,10,
2019,128481033,1,
2019,128466447,1,
2019,132842373,1,
2019,128483801,10,
2019,128505956,1,
2019,128486215,9,
2019,129335424,10,
2019,128464141,1,
2019,128491609,1,
2019,128479947,2,
2019,131426527,1,
2019,131411714,1,
2019,131408287,1,
2019,123019624,1,
2019,123419739,1,
2019,123106850,10,
2019,123405461,10,
2019,123417365,1,
2019,123423476,10,
2019,123403903,9,
2019,123410279,10,
2019,123417731,1,
2019,123405832,1,
2019,123103176,10,
2019,123099739,10,
2019,123406677,10,
2019,123426290,10,
2019,116811769,10,
2019,123403637,1,
2019,123417018,1,
2019,123396353,1,
2019,123107629,1,
2019,123392520,9,
2019,123407622,1,
2019,123412183,10,
2019,123426509,1,
2019,116790018,10,
2019,115689790,10,
2019,115668025,1,
2019,123103867,10,
2019,123947852,10,
2019,125524948,9,
2019,124629545,8,
2019,124630172,10,
2019,129335740,10,
2019,123921257,10,
2019,123951746,1,
2019,131438618,9,
2019,131421590,10,
2019,125520851,6,
2019,131421014,1,
2019,131422598,1,
2019,131426300,10,
2019,131432025,9,
2019,123922517,1,
2019,123947232,10,
2019,123951181,10,
2019,129347518,9,
2019,123912626,9,
2019,123919730,6,
2019,123104033,10,
2019,123133560,9,
2019,123958090,10,
2019,123937362,1,
2019,123908816,9,
2019,123947114,10,
2019,135486144,9,
2019,124649005,9,
2019,124656043,10,
2019,124640959,9,
2019,126650548,10,
2019,126642154,9,
2019,126647274,10,
2019,126652440,9,
2019,127471635,10,
2019,127487585,10,
2019,115655379,1,
2019,123925677,1,
2019,123926792,1,
2019,123925853,1,
2019,123945732,10,
2019,123944383,9,
2019,129352924,2,
2019,129349700,1,
2019,123132013,10,
2019,123138646,10,
2019,125526871,1,
2019,123026250,6,
2019,123925325,1,
2019,123947905,1,
2019,128496073,10,
2019,128511195,1,
2019,135412313,10,
2019,128464156,10,
2019,135301997,10,
2019,132899268,10,
2019,123950018,10,
2019,115711619,1,
2019,123952075,1,
2019,130383067,9,
2019,123958983,10,
2019,115711297,10,
2019,123952570,1,
2019,123920909,9,
2019,123928387,10,
2019,123955711,1,
2019,130363442,1,
2019,130388145,10,
2019,132873429,9,
2019,123935384,10,
2019,132893415,9,
2019,132895061,10,
2019,124644165,1,
2019,123910675,9,
2019,123917200,10,
2019,123927961,1,
2019,123943262,10,
2019,123410473,10,
2019,123422999,10,
2019,123412001,10,
2019,123957649,10,
2019,123141306,9,
2019,126647813,10,
2019,126663135,10,
2019,123401268,10,
2019,127471098,1,
2019,123395631,1,
2019,123419246,10,
2019,123401858,10,
2019,125549130,1,
2019,125549130,6,
2019,125549183,1,
2019,129344297,1,
2019,129349199,10,
2019,129354283,10,
2019,129335313,1,
2019,129356984,9,
2019,129364561,1,
2019,129368488,1,
2019,127468649,8,
2019,124632823,9,
2019,124665071,9,
2019,124663823,10,
2019,129354414,1,
2019,129354562,1,
2019,125536626,10,
2019,129342071,10,
2019,125544361,1,
2019,125531661,1,
2019,125526555,9,
2019,125521292,1,
2019,125525557,10,
2019,126642823,10,
2019,127473140,6,
2019,127483930,1,
2019,127483930,9,
2019,123380103,10,
2019,123023651,10,
2019,124670312,10,
2019,124672008,10,
2019,124672974,10,
2019,124669472,10,
2019,124672057,10,
2019,123410064,10,
2019,123423287,1,
2019,124655494,9,
2019,124668456,10,
2019,123937777,10,
2019,125508382,6,
2019,123946658,10,
2019,116798290,9,
2019,124630576,10,
2019,123132165,9,
2019,117860729,10,
2019,129331026,1,
2019,129349010,10,
2019,124628473,1,
2019,133786219,10,
2019,130383648,10,
2019,130384209,10,
2019,133054413,1,
2019,128470845,1,
2019,128494207,1,
2019,128507960,10,
2019,128509058,8,
2019,128511060,1,
2019,115651298,10,
2019,129353432,9,
2019,131444522,9,
2019,124647627,10,
2019,128487928,6,
2019,128494914,10,
2019,128505888,10,
2019,128503646,1,
2019,129336839,9,
2019,116804814,9,
2019,123098829,1,
2019,133801959,1,
2019,135304610,10,
2019,128481306,2,
2019,128495799,9,
2019,133812908,1,
2019,133814006,1,
2019,128508088,1,
2019,135464623,9,
2019,123109920,9,
2019,123387189,10,
2019,134713826,10,
2019,123922556,10,
2019,123929434,9,
2019,123935305,1,
2019,123943242,1,
2019,123949519,1,
2019,123945068,10,
2019,123100537,9,
2019,123936794,1,
2019,116805936,10,
2019,116818074,10,
2019,117856030,9,
2019,117876456,9,
2019,116812315,10,
2019,116818120,10,
2019,116826658,10,
2019,133808970,9,
2019,123407024,1,
2019,128497074,9,
2019,123927224,9,
2019,123956313,10,
2019,123418759,10,
2019,123436693,9,
2019,132907121,10,
2019,130376115,1,
2019,115701668,1,
2019,123937188,1,
2019,123922262,1,
2019,123932502,9,
2019,130362415,1,
2019,133811466,9,
2019,133811466,1,
2019,133806390,1,
2019,133812229,1,
2019,132896140,5,
2019,131443791,1,
2019,131440792,1,
2019,131445726,1,
2019,133798520,1,
2019,131447840,1,
2019,131396727,1,
2019,130383156,10,
2019,132863622,1,
2019,132878071,10,
2019,129359781,9,
2019,129349763,9,
2019,129360401,1,
2019,129365789,10,
2019,131437975,10,
2019,131439281,1,
2019,131416102,10,
2019,131423670,1,
2019,131424280,1,
2019,131434653,10,
2019,132889024,6,
2019,131415567,10,
2019,131425876,9,
2019,131398663,10,
2019,131435365,8,
2019,128489015,10,
2019,132909514,10,
2019,132911399,9,
2019,132917998,10,
2019,130394409,1,
2019,131398457,9,
2019,130357436,9,
2019,130361686,1,
2019,133803919,1,
2019,130374871,9,
2019,131453404,1,
2019,130394946,9,
2019,130395583,10,
2019,130393712,10,
2019,130389889,10,
2019,130364310,6,
2019,130377803,10,
2019,133806468,4,
2019,135065628,1,
2019,129348009,10,
2019,129331664,6,
2019,129347046,1,
2019,132892845,10,
2019,133820014,10,
2019,132885595,10,
2019,132917902,1,
2019,132867164,6,
2019,132880927,1,
2019,124641403,9,
2019,124650805,9,
2019,124651318,5,
2019,124657491,1,
2019,124657527,10,
2019,124640679,1,
2019,126665300,1,
2019,126652843,10,
2019,130365931,1,
2019,130360309,1,
2019,130386721,9,
2019,130386866,10,
2019,134724472,6,
2019,134724091,9,
2019,130359550,10,
2019,115689130,1,
2019,115673777,6,
2019,125496413,10,
2019,126653658,9,
2019,126651577,2,
2019,115707069,1,
2019,123404942,1,
2019,123399585,10,
2019,123411776,1,
2019,123414726,10,
2019,115707196,10,
2019,123416962,1,
2019,123423581,1,
2019,123423790,1,
2019,123010260,1,
2019,124641727,10,
2019,124646499,9,
2019,131382442,9,
2019,129340389,10,
2019,124667962,10,
2019,126646223,10,
2019,125539282,1,
2019,125525833,10,
2019,125525068,1,
2019,125514341,10,
2019,129334815,1,
2019,127497929,10,
2019,127497982,1,
2019,127498241,10,
2019,126646976,10,
2019,129365660,10,
2019,129366922,9,
2019,127480766,1,
2019,127481361,9,
2019,127481588,9,
2019,127481930,10,
2019,129358326,10,
2019,128472898,9,
2019,129334197,9,
2019,128498400,9,
2019,128472570,1,
2019,128501004,3,
2019,128505383,3,
2019,128502226,1,
2019,128502724,1,
2019,128499564,1,
2019,131447334,6,
2019,123915758,1,
2019,123917673,9,
2019,123370989,2,
2019,123404951,10,
2019,123415533,10,
2019,123407766,10,
2019,123107010,10,
2019,117865952,9,
2019,123423850,1,
2019,123136315,10,
2019,123018331,10,
2019,123099494,10,
2019,123104613,9,
2019,123110569,10,
2019,123122707,10,
2019,123109151,10,
2019,123109274,1,
2019,123100691,10,
2019,132905328,10,
2019,132896156,10,
2019,115685178,1,
2019,123410290,1,
2019,117864170,9,
2019,123110505,10,
2019,123437747,10,
2019,116822626,1,
2019,116818207,10,
2019,123121315,9,
2019,123117150,1,
2019,123413443,10,
2019,115663420,10,
2019,115658889,1,
2019,129328825,10,
2019,124650362,10,
2019,131402939,10,
2019,131408426,1,
2019,131416056,9,
2019,131410642,10,
2019,123918023,10,
2019,123929598,9,
2019,125525892,1,
2019,125540613,10,
2019,131441271,9,
2019,116797847,10,
2019,131429949,10,
2019,131430820,1,
2019,125506217,1,
2019,131442297,10,
2019,131442439,10,
2019,131419096,9,
2019,123919839,10,
2019,123952945,10,
2019,131428258,1,
2019,123104023,10,
2019,131394535,1,
2019,124642318,1,
2019,124641808,9,
2019,124651355,6,
2019,124647462,10,
2019,124658539,1,
2019,124659239,10,
2019,124661125,1,
2019,126649323,1,
2019,126647608,1,
2019,126648742,9,
2019,126654395,9,
2019,126659468,1,
2019,123101026,1,
2019,115635932,1,
2019,115663206,10,
2019,115679295,10,
2019,116811721,1,
2019,115689783,10,
2019,116811044,10,
2019,130370281,10,
2019,130357350,10,
2019,127489469,10,
2019,127489683,1,
2019,127489748,10,
2019,127489934,6,
2019,134723270,10,
2019,115647121,1,
2019,123905310,1,
2019,123956105,1,
2019,123935169,10,
2019,123951100,1,
2019,123945572,1,
2019,123936891,1,
2019,123923987,10,
2019,123929893,1,
2019,125519103,1,
2019,115697152,10,
2019,123407559,10,
2019,123412321,9,
2019,123134245,1,
2019,123949942,9,
2019,128509536,10,
2019,135060490,1,
2019,128467477,9,
2019,135408893,2,
2019,132899266,10,
2019,132853009,10,
2019,115647346,10,
2019,132885625,8,
2019,132908202,9,
2019,115693313,10,
2019,123955073,9,
2019,123931689,9,
2019,123948584,1,
2019,123952263,1,
2019,123931304,10,
2019,130381380,10,
2019,123931550,1,
2019,132877653,1,
2019,132872969,9,
2019,133058061,9,
2019,123942216,10,
2019,123943959,10,
2019,123386242,1,
2019,123141284,10,
2019,123399348,6,
2019,123407631,10,
2019,123119874,1,
2019,123399336,1,
2019,123415557,10,
2019,123436357,10,
2019,125548969,10,
2019,133804399,10,
2019,131413465,1,
2019,131430850,1,
2019,129334711,1,
2019,129337887,9,
2019,129337887,8,
2019,127488797,10,
2019,129322814,1,
2019,129341739,10,
2019,129354963,1,
2019,129350352,10,
2019,129368655,10,
2019,127485991,1,
2019,127489367,10,
2019,124621260,10,
2019,125512753,10,
2019,124660200,1,
2019,124668911,10,
2019,124664691,10,
2019,125537355,10,
2019,129336418,9,
2019,125536120,1,
2019,125537008,10,
2019,125538193,9,
2019,125528225,1,
2019,125532090,9,
2019,125532617,9,
2019,126642347,1,
2019,125507401,1,
2019,126642825,10,
2019,129356715,10,
2019,127487757,10,
2019,127489234,10,
2019,124670512,1,
2019,123404497,10,
2019,124651960,1,
2019,124670683,1,
2019,124670856,10,
2019,123918338,1,
2019,123957675,10,
2019,125512621,1,
2019,124669166,1,
2019,123911526,1,
2019,129339213,1,
2019,129336255,10,
2019,129346979,9,
2019,129336169,10,
2019,129346976,9,
2019,131417406,1,
2019,131427310,1,
2019,124652669,1,
2019,123380798,9,
2019,128491050,6,
2019,128470844,1,
2019,128498046,9,
2019,128508077,1,
2019,128508078,1,
2019,128512932,9,
2019,128509138,1,
2019,128509440,1,
2019,128509990,1,
2019,128510749,9,
2019,135411592,10,
2019,132845249,1,
2019,129331914,1,
2019,124633523,1,
2019,128473049,10,
2019,128482608,9,
2019,128504669,10,
2019,132907549,1,
2019,123099490,1,
2019,117866025,1,
2019,133812930,9,
2019,128497396,9,
2019,123132372,1,
2019,123945624,5,
2019,133785809,1,
2019,133791348,4,
2019,133802944,1,
2019,123422754,10,
2019,123423633,1,
2019,124657795,10,
2019,133798867,12,5
2019,123135926,10,
2019,116800770,10,
2019,116817727,10,
2019,123420160,10,
2019,115689206,10,
2019,115652362,10,
2019,120116148,10,
2019,116806031,10,
2019,117865193,1,
2019,123394964,1,
2019,133802579,9,
2019,123015526,2,
2019,123015526,9,
2019,123406534,9,
2019,123412254,1,
2019,128497144,1,
2019,132895886,10,
2019,130375452,1,
2019,130389450,10,
2019,130385627,1,
2019,123935131,10,
2019,123099607,1,
2019,123104224,9,
2019,123121955,9,
2019,131418308,1,
2019,115692746,1,
2019,123952999,1,
2019,133809688,4,
2019,129349683,10,
2019,130383107,10,
2019,130385605,1,
2019,130385350,1,
2019,133811903,10,
2019,129365934,1,
2019,129366904,1,
2019,124634255,1,
2019,128488295,10,
2019,131408487,6,
2019,129315369,1,
2019,131413513,1,
2019,131423561,9,
2019,131425838,6,
2019,131414563,9,
2019,131415568,10,
2019,131425102,10,
2019,128504044,10,
2019,128504071,10,
2019,131421897,1,
2019,131398325,10,
2019,131398326,10,
2019,131398387,1,
2019,132910008,9,
2019,132888028,1,
2019,130390839,1,
2019,131453103,10,
2019,131453101,10,
2019,130402933,1,
2019,130379283,10,
2019,130385157,9,
2019,130369693,9,
2019,130388367,8,
2019,133805286,9,
2019,133806489,9,
2019,132889782,9,
2019,133797852,10,
2019,129334974,1,
2019,132911248,1,
2019,135414825,1,
2019,124635613,1,
2019,124656723,10,
2019,124652096,1,
2019,124657692,1,
2019,126664197,9,
2019,126665157,10,
2019,126659154,9,
2019,130374186,9,
2019,130386771,10,
2019,130403470,1,
2019,130400214,10,
2019,130375567,10,
2019,132885146,9,
2019,131439134,9,
2019,131444863,9,
2019,133801377,10,
2019,133796438,9,
2019,130393230,6,
2019,130360127,10,
2019,133798856,9,
2019,129339118,1,
2019,129360879,10,
2019,129365595,1,
2019,129365984,1,
2019,124626864,1,
2019,124622729,10,
2019,124632714,9,
2019,128467448,10,
2019,128503588,9,
2019,131415729,10,
2019,131400914,2,
2019,131439814,1,
2019,131447734,1,
2019,131437501,1,
2019,131434480,9,
2019,131415632,3,
2019,131424991,9,
2019,132888473,9,
2019,132905363,9,
2019,131420068,10,
2019,131430444,9,
2019,131427734,10,
2019,132909818,10,
2019,131398183,1,
2019,131428226,10,
2019,131424697,1,
2019,132892572,9,
2019,130368403,9,
2019,130355574,9,
2019,130361685,1,
2019,130392079,10,
2019,130393207,1,
2019,130377923,10,
2019,130373744,1,
2019,130389735,10,
2019,130361352,10,
2019,130389873,1,
2019,130395572,10,
2019,130384033,10,
2019,130389791,10,
2019,130380701,9,
2019,130375220,10,
2019,130386024,1,
2019,130362300,1,
2019,131414431,9,
2019,123932503,9,
2019,123937357,10,
2019,133802556,1,
2019,132902479,9,
2019,129339259,10,
2019,129336394,9,
2019,132853707,1,
2019,133798550,9,
2019,133798550,1,
2019,132892679,10,
2019,124655903,10,
2019,124647819,10,
2019,135415307,1,
2019,124635457,1,
2019,124656667,10,
2019,124651798,9,
2019,126664196,9,
2019,126649624,10,
2019,130387028,1,
2019,130387516,1,
2019,127468628,1,
2019,127455668,1,
2019,130375463,10,
2019,134716155,9,
2019,123104307,10,
2019,115661156,10,
2019,123016625,1,
2019,123407229,10,
2019,123409784,10,
2019,123105019,10,
2019,125538855,1,
2019,125496411,10,
2019,124657158,10,
2019,126646878,9,
2019,126664011,9,
2019,126654943,10,
2019,126650694,10,
2019,124627557,6,
2019,129358361,10,
2019,120109163,10,
2019,123023033,9,
2019,123015514,1,
2019,123108482,10,
2019,123419499,10,
2019,123010069,1,
2019,124647505,10,
2019,131397894,1,
2019,124647599,9,
2019,126656550,9,
2019,129346112,1,
2019,129337447,10,
2019,126647307,1,
2019,125541723,10,
2019,126656055,10,
2019,129349615,1,
2019,125522230,10,
2019,125540965,1,
2019,129333730,10,
2019,127478353,6,
2019,129361611,1,
2019,129363973,1,
2019,132896855,1,
2019,132896855,6,
2019,127477791,9,
2019,127485162,8,
2019,127484968,3,
2019,127442213,10,
2019,129349163,10,
2019,129360092,3,
2019,129363139,10,
2019,129317616,1,
2019,127479306,5,
2019,127484307,6,
2019,127487807,10,
2019,129354552,10,
2019,129359785,1,
2019,128469405,1,
2019,129316300,10,
2019,129334078,1,
2019,129335866,1,
2019,128476617,10,
2019,128483599,9,
2019,128501327,10,
2019,128465655,1,
2019,128486671,10,
2019,128482966,6,
